0.0000	0.4264	0.9633	0.5912	0.9423	2063741.0000	2775742.0000	78522.0000	44590347.0000
0.0100	0.5579	0.9426	0.7009	0.9652	2019288.0000	1600335.0000	122975.0000	45765754.0000
0.0200	0.6376	0.9276	0.7557	0.9741	1987084.0000	1129283.0000	155179.0000	46236806.0000
0.0300	0.6685	0.9205	0.7745	0.9768	1971927.0000	978041.0000	170336.0000	46388048.0000
0.0400	0.7009	0.9120	0.7927	0.9794	1953841.0000	833774.0000	188422.0000	46532315.0000
0.0500	0.7172	0.9072	0.8011	0.9805	1943535.0000	766382.0000	198728.0000	46599707.0000
0.0600	0.7369	0.9009	0.8107	0.9818	1930017.0000	689151.0000	212246.0000	46676938.0000
0.0700	0.7478	0.8971	0.8157	0.9825	1921921.0000	648270.0000	220342.0000	46717819.0000
0.0800	0.7619	0.8919	0.8218	0.9833	1910719.0000	597019.0000	231544.0000	46769070.0000
0.0900	0.7701	0.8886	0.8251	0.9837	1903584.0000	568355.0000	238679.0000	46797734.0000
0.1000	0.7810	0.8840	0.8293	0.9843	1893689.0000	530865.0000	248574.0000	46835224.0000
0.1100	0.7907	0.8796	0.8328	0.9847	1884293.0000	498629.0000	257970.0000	46867460.0000
0.1200	0.7966	0.8767	0.8348	0.9850	1878167.0000	479440.0000	264096.0000	46886649.0000
0.1300	0.8047	0.8727	0.8373	0.9853	1869539.0000	453647.0000	272724.0000	46912442.0000
0.1400	0.8098	0.8701	0.8389	0.9855	1863975.0000	437852.0000	278288.0000	46928237.0000
0.1500	0.8167	0.8663	0.8408	0.9858	1855776.0000	416390.0000	286487.0000	46949699.0000
0.1600	0.8211	0.8638	0.8419	0.9860	1850451.0000	403302.0000	291812.0000	46962787.0000
0.1700	0.8272	0.8602	0.8434	0.9862	1842682.0000	384961.0000	299581.0000	46981128.0000
0.1800	0.8310	0.8578	0.8442	0.9863	1837610.0000	373806.0000	304653.0000	46992283.0000
0.1900	0.8364	0.8543	0.8452	0.9865	1830052.0000	357899.0000	312211.0000	47008190.0000
0.2000	0.8415	0.8508	0.8461	0.9866	1822637.0000	343198.0000	319626.0000	47022891.0000
0.2100	0.8448	0.8485	0.8467	0.9867	1817813.0000	333891.0000	324450.0000	47032198.0000
0.2200	0.8495	0.8452	0.8473	0.9868	1810546.0000	320678.0000	331717.0000	47045411.0000
0.2300	0.8525	0.8430	0.8477	0.9869	1805935.0000	312367.0000	336328.0000	47053722.0000
0.2400	0.8568	0.8397	0.8482	0.9870	1798873.0000	300614.0000	343390.0000	47065475.0000
0.2500	0.8596	0.8375	0.8484	0.9870	1794220.0000	293147.0000	348043.0000	47072942.0000
0.2600	0.8636	0.8343	0.8487	0.9871	1787297.0000	282356.0000	354966.0000	47083733.0000
0.2700	0.8662	0.8322	0.8488	0.9872	1782781.0000	275429.0000	359482.0000	47090660.0000
0.2800	0.8698	0.8290	0.8489	0.9872	1775908.0000	265749.0000	366355.0000	47100340.0000
0.2900	0.8722	0.8268	0.8489	0.9873	1771252.0000	259524.0000	371011.0000	47106565.0000
0.3000	0.8756	0.8236	0.8488	0.9873	1764414.0000	250608.0000	377849.0000	47115481.0000
0.3100	0.8789	0.8204	0.8486	0.9873	1757570.0000	242266.0000	384693.0000	47123823.0000
0.3200	0.8809	0.8183	0.8485	0.9874	1752997.0000	236936.0000	389266.0000	47129153.0000
0.3300	0.8841	0.8151	0.8482	0.9874	1746131.0000	228966.0000	396132.0000	47137123.0000
0.3400	0.8861	0.8129	0.8479	0.9874	1741455.0000	223845.0000	400808.0000	47142244.0000
0.3500	0.8891	0.8097	0.8475	0.9874	1734638.0000	216424.0000	407625.0000	47149665.0000
0.3600	0.8910	0.8076	0.8473	0.9874	1730116.0000	211673.0000	412147.0000	47154416.0000
0.3700	0.8938	0.8044	0.8467	0.9874	1723317.0000	204868.0000	418946.0000	47161221.0000
0.3800	0.8956	0.8022	0.8463	0.9874	1718604.0000	200382.0000	423659.0000	47165707.0000
0.3900	0.8982	0.7990	0.8457	0.9874	1711594.0000	193970.0000	430669.0000	47172119.0000
0.4000	0.9008	0.7958	0.8450	0.9874	1704772.0000	187743.0000	437491.0000	47178346.0000
0.4100	0.9024	0.7936	0.8445	0.9874	1700122.0000	183794.0000	442141.0000	47182295.0000
0.4200	0.9049	0.7903	0.8437	0.9873	1693038.0000	177954.0000	449225.0000	47188135.0000
0.4300	0.9065	0.7882	0.8432	0.9873	1688426.0000	174078.0000	453837.0000	47192011.0000
0.4400	0.9089	0.7848	0.8423	0.9873	1681340.0000	168456.0000	460923.0000	47197633.0000
0.4500	0.9105	0.7827	0.8418	0.9873	1676649.0000	164809.0000	465614.0000	47201280.0000
0.4600	0.9128	0.7792	0.8407	0.9872	1669354.0000	159548.0000	472909.0000	47206541.0000
0.4700	0.9143	0.7770	0.8401	0.9872	1664553.0000	156100.0000	477710.0000	47209989.0000
0.4800	0.9165	0.7736	0.8390	0.9872	1657280.0000	151070.0000	484983.0000	47215019.0000
0.4900	0.9179	0.7713	0.8382	0.9871	1652271.0000	147796.0000	489992.0000	47218293.0000
0.5000	0.9200	0.7677	0.8370	0.9871	1644711.0000	142978.0000	497552.0000	47223111.0000
0.5100	0.9221	0.7641	0.8357	0.9870	1636977.0000	138366.0000	505286.0000	47227723.0000
0.5200	0.9234	0.7618	0.8349	0.9870	1631943.0000	135324.0000	510320.0000	47230765.0000
0.5300	0.9254	0.7582	0.8335	0.9869	1624171.0000	130901.0000	518092.0000	47235188.0000
