0.0000	0.4589	0.9347	0.6155	0.9495
0.0100	0.5812	0.9080	0.7087	0.9677
0.0200	0.6588	0.8895	0.7569	0.9753
0.0300	0.6906	0.8808	0.7742	0.9778
0.0400	0.7242	0.8700	0.7904	0.9800
0.0500	0.7412	0.8639	0.7979	0.9811
0.0600	0.7618	0.8559	0.8061	0.9822
0.0700	0.7732	0.8510	0.8102	0.9828
0.0800	0.7877	0.8442	0.8150	0.9834
0.0900	0.7963	0.8399	0.8175	0.9838
0.1000	0.8075	0.8339	0.8205	0.9842
0.1100	0.8173	0.8284	0.8228	0.9846
0.1200	0.8233	0.8248	0.8240	0.9848
0.1300	0.8314	0.8197	0.8255	0.9850
0.1400	0.8364	0.8164	0.8263	0.9851
0.1500	0.8434	0.8117	0.8272	0.9853
0.1600	0.8476	0.8085	0.8276	0.9854
0.1700	0.8537	0.8041	0.8281	0.9856
0.1800	0.8574	0.8011	0.8283	0.9856
0.1900	0.8626	0.7968	0.8284	0.9857
0.2000	0.8676	0.7926	0.8284	0.9858
0.2100	0.8708	0.7898	0.8283	0.9858
0.2200	0.8752	0.7857	0.8281	0.9859
0.2300	0.8781	0.7831	0.8279	0.9859
0.2400	0.8822	0.7792	0.8275	0.9859
0.2500	0.8847	0.7766	0.8271	0.9860
0.2600	0.8884	0.7728	0.8266	0.9860
0.2700	0.8907	0.7703	0.8261	0.9860
0.2800	0.8942	0.7666	0.8255	0.9860
0.2900	0.8963	0.7641	0.8249	0.9860
0.3000	0.8994	0.7604	0.8241	0.9860
0.3100	0.9025	0.7567	0.8232	0.9859
0.3200	0.9044	0.7542	0.8225	0.9859
0.3300	0.9073	0.7506	0.8215	0.9859
0.3400	0.9091	0.7482	0.8208	0.9859
0.3500	0.9118	0.7445	0.8197	0.9858
0.3600	0.9135	0.7421	0.8189	0.9858
0.3700	0.9160	0.7385	0.8177	0.9858
0.3800	0.9176	0.7361	0.8169	0.9857
0.3900	0.9199	0.7325	0.8156	0.9857
0.4000	0.9221	0.7289	0.8142	0.9856
0.4100	0.9236	0.7265	0.8132	0.9856
0.4200	0.9257	0.7228	0.8118	0.9855
0.4300	0.9271	0.7204	0.8108	0.9855
0.4400	0.9291	0.7168	0.8093	0.9854
0.4500	0.9305	0.7143	0.8082	0.9853
0.4600	0.9324	0.7106	0.8065	0.9852
0.4700	0.9336	0.7081	0.8054	0.9852
0.4800	0.9355	0.7044	0.8036	0.9851
0.4900	0.9367	0.7018	0.8024	0.9850
0.5000	0.9384	0.6981	0.8006	0.9850
0.5100	0.9401	0.6942	0.7986	0.9849
0.5200	0.9411	0.6916	0.7973	0.9848
0.5300	0.9427	0.6876	0.7952	0.9847
0.5400	0.9438	0.6850	0.7938	0.9846
0.5500	0.9453	0.6810	0.7917	0.9845
0.5600	0.9463	0.6783	0.7902	0.9844
0.5700	0.9478	0.6741	0.7879	0.9843
0.5800	0.9488	0.6713	0.7863	0.9842
0.5900	0.9502	0.6670	0.7838	0.9841
0.6000	0.9517	0.6626	0.7813	0.9839
0.6100	0.9526	0.6597	0.7795	0.9839
0.6200	0.9540	0.6553	0.7769	0.9837
0.6300	0.9550	0.6522	0.7750	0.9836
0.6400	0.9563	0.6475	0.7722	0.9835
0.6500	0.9571	0.6443	0.7702	0.9834
0.6600	0.9584	0.6395	0.7671	0.9832
0.6700	0.9593	0.6363	0.7651	0.9831
0.6800	0.9605	0.6313	0.7619	0.9829
0.6900	0.9614	0.6279	0.7597	0.9828
0.7000	0.9626	0.6226	0.7562	0.9826
0.7100	0.9637	0.6173	0.7525	0.9824
0.7200	0.9645	0.6136	0.7500	0.9823
0.7300	0.9657	0.6078	0.7460	0.9821
0.7400	0.9664	0.6038	0.7433	0.9819
0.7500	0.9676	0.5975	0.7388	0.9817
0.7600	0.9683	0.5933	0.7358	0.9816
0.7700	0.9694	0.5866	0.7309	0.9813
0.7800	0.9702	0.5820	0.7275	0.9811
0.7900	0.9713	0.5746	0.7221	0.9809
0.8000	0.9724	0.5671	0.7164	0.9806
0.8100	0.9731	0.5617	0.7122	0.9804
0.8200	0.9741	0.5533	0.7057	0.9800
0.8300	0.9748	0.5473	0.7011	0.9798
0.8400	0.9757	0.5379	0.6935	0.9794
0.8500	0.9764	0.5313	0.6881	0.9792
0.8600	0.9774	0.5206	0.6793	0.9787
0.8700	0.9780	0.5129	0.6729	0.9784
0.8800	0.9790	0.5005	0.6624	0.9779
0.8900	0.9796	0.4916	0.6547	0.9776
0.9000	0.9805	0.4768	0.6416	0.9769
0.9100	0.9814	0.4602	0.6265	0.9763
0.9200	0.9820	0.4476	0.6149	0.9757
0.9300	0.9829	0.4261	0.5945	0.9748
0.9400	0.9835	0.4095	0.5783	0.9742
0.9500	0.9843	0.3800	0.5483	0.9729
0.9600	0.9850	0.3563	0.5233	0.9719
0.9700	0.9862	0.3106	0.4724	0.9700
0.9800	0.9874	0.2704	0.4245	0.9683
0.9900	0.9896	0.1801	0.3047	0.9644
