0.0000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0100	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0200	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0300	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0400	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0500	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0600	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0700	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0800	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.0900	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1100	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1200	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1300	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1400	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1500	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1600	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1700	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1800	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.1900	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2100	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2200	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2300	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2400	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2500	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2600	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2700	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2800	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.2900	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3100	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3200	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3300	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3400	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3500	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3600	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3700	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3800	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.3900	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4100	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4200	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4300	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4400	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4500	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4600	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4700	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4800	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.4900	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.5000	0.0209	1.0000	0.0409	0.0209	333803.0000	15640597.0000	0.0000	0.0000
0.5100	0.6779	0.4595	0.5477	0.9841	153382.0000	72885.0000	180421.0000	15567712.0000
0.5200	0.6936	0.4407	0.5390	0.9842	147098.0000	64967.0000	186705.0000	15575630.0000
0.5300	0.7091	0.4220	0.5291	0.9843	140863.0000	57800.0000	192940.0000	15582797.0000
0.5400	0.7169	0.4122	0.5235	0.9843	137607.0000	54347.0000	196196.0000	15586250.0000
0.5500	0.7264	0.4001	0.5160	0.9843	133554.0000	50316.0000	200249.0000	15590281.0000
0.5600	0.7319	0.3931	0.5115	0.9843	131218.0000	48057.0000	202585.0000	15592540.0000
0.5700	0.7397	0.3832	0.5048	0.9843	127897.0000	45015.0000	205906.0000	15595582.0000
0.5800	0.7445	0.3768	0.5004	0.9843	125783.0000	43170.0000	208020.0000	15597427.0000
0.5900	0.7516	0.3678	0.4939	0.9842	122766.0000	40580.0000	211037.0000	15600017.0000
0.6000	0.7578	0.3588	0.4870	0.9842	119763.0000	38285.0000	214040.0000	15602312.0000
0.6100	0.7617	0.3526	0.4821	0.9842	117713.0000	36835.0000	216090.0000	15603762.0000
