0.5500	0.7186	0.4567	0.5585	0.9849	152455.0000	59693.0000	181348.0000	15580904.0000
0.5600	0.7236	0.4492	0.5543	0.9849	149937.0000	57274.0000	183866.0000	15583323.0000
0.5700	0.7310	0.4375	0.5474	0.9849	146038.0000	53732.0000	187765.0000	15586865.0000
0.5800	0.7359	0.4295	0.5425	0.9849	143382.0000	51449.0000	190421.0000	15589148.0000
0.5900	0.7433	0.4178	0.5349	0.9848	139469.0000	48157.0000	194334.0000	15592440.0000
0.6000	0.7507	0.4061	0.5271	0.9848	135563.0000	45014.0000	198240.0000	15595583.0000
0.6100	0.7555	0.3981	0.5215	0.9847	132902.0000	43001.0000	200901.0000	15597596.0000
0.6200	0.7627	0.3860	0.5126	0.9847	128849.0000	40080.0000	204954.0000	15600517.0000
0.6300	0.7677	0.3780	0.5066	0.9846	126189.0000	38176.0000	207614.0000	15602421.0000
0.6400	0.7746	0.3656	0.4967	0.9845	122037.0000	35504.0000	211766.0000	15605093.0000
0.6500	0.7797	0.3571	0.4899	0.9845	119202.0000	33679.0000	214601.0000	15606918.0000
0.6600	0.7866	0.3446	0.4792	0.9844	115014.0000	31202.0000	218789.0000	15609395.0000
0.6700	0.7917	0.3361	0.4719	0.9843	112198.0000	29524.0000	221605.0000	15611073.0000
0.6800	0.7993	0.3236	0.4607	0.9842	108028.0000	27122.0000	225775.0000	15613475.0000
0.6900	0.8043	0.3150	0.4527	0.9841	105154.0000	25584.0000	228649.0000	15615013.0000
0.7000	0.8108	0.3015	0.4396	0.9839	100657.0000	23485.0000	233146.0000	15617112.0000
0.7100	0.8175	0.2879	0.4258	0.9838	96102.0000	21448.0000	237701.0000	15619149.0000
0.7200	0.8223	0.2787	0.4164	0.9837	93045.0000	20103.0000	240758.0000	15620494.0000
0.7300	0.8292	0.2652	0.4019	0.9835	88526.0000	18235.0000	245277.0000	15622362.0000
0.7400	0.8336	0.2556	0.3913	0.9834	85330.0000	17032.0000	248473.0000	15623565.0000
0.7500	0.8409	0.2418	0.3757	0.9832	80730.0000	15269.0000	253073.0000	15625328.0000
0.7600	0.8461	0.2325	0.3648	0.9831	77608.0000	14114.0000	256195.0000	15626483.0000
0.7700	0.8538	0.2184	0.3478	0.9829	72905.0000	12484.0000	260898.0000	15628113.0000
0.7800	0.8583	0.2086	0.3356	0.9827	69623.0000	11494.0000	264180.0000	15629103.0000
0.7900	0.8650	0.1940	0.3169	0.9825	64755.0000	10107.0000	269048.0000	15630490.0000
0.8000	0.8723	0.1795	0.2977	0.9823	59919.0000	8774.0000	273884.0000	15631823.0000
0.8100	0.8775	0.1699	0.2847	0.9822	56728.0000	7922.0000	277075.0000	15632675.0000
0.8200	0.8842	0.1549	0.2637	0.9819	51714.0000	6774.0000	282089.0000	15633823.0000
0.8300	0.8892	0.1450	0.2494	0.9818	48413.0000	6030.0000	285390.0000	15634567.0000
0.8400	0.8955	0.1301	0.2273	0.9815	43441.0000	5072.0000	290362.0000	15635525.0000
0.8500	0.9005	0.1201	0.2120	0.9813	40095.0000	4428.0000	293708.0000	15636169.0000
0.8600	0.9077	0.1049	0.1881	0.9811	35029.0000	3560.0000	298774.0000	15637037.0000
0.8700	0.9119	0.0949	0.1719	0.9809	31681.0000	3059.0000	302122.0000	15637538.0000
0.8800	0.9192	0.0803	0.1476	0.9806	26790.0000	2356.0000	307013.0000	15638241.0000
0.8900	0.9241	0.0705	0.1311	0.9805	23546.0000	1935.0000	310257.0000	15638662.0000
0.9000	0.9326	0.0562	0.1060	0.9802	18758.0000	1355.0000	315045.0000	15639242.0000
0.9100	0.9395	0.0422	0.0808	0.9799	14095.0000	907.0000	319708.0000	15639690.0000
0.9200	0.9434	0.0335	0.0646	0.9798	11167.0000	670.0000	322636.0000	15639927.0000
0.9300	0.9485	0.0215	0.0421	0.9795	7178.0000	390.0000	326625.0000	15640207.0000
0.9400	0.9520	0.0147	0.0290	0.9794	4920.0000	248.0000	328883.0000	15640349.0000
0.9500	0.9584	0.0069	0.0137	0.9792	2304.0000	100.0000	331499.0000	15640497.0000
0.9600	0.9674	0.0037	0.0074	0.9792	1245.0000	42.0000	332558.0000	15640555.0000
0.9700	0.9930	0.0013	0.0025	0.9791	426.0000	3.0000	333377.0000	15640594.0000
0.9800	1.0000	0.0006	0.0013	0.9791	213.0000	0.0000	333590.0000	15640597.0000
0.9900	1.0000	0.0001	0.0002	0.9791	31.0000	0.0000	333772.0000	15640597.0000
