0.0000	0.0888	0.8976	0.1616	0.8534
0.0100	0.1451	0.8507	0.2479	0.9188
0.0200	0.1920	0.8134	0.3107	0.9432
0.0300	0.2144	0.7957	0.3377	0.9509
0.0400	0.2418	0.7745	0.3685	0.9582
0.0500	0.2573	0.7619	0.3847	0.9616
0.0600	0.2777	0.7449	0.4045	0.9655
0.0700	0.2899	0.7349	0.4158	0.9675
0.0800	0.3066	0.7208	0.4302	0.9700
0.0900	0.3173	0.7122	0.4390	0.9714
0.1000	0.3316	0.6992	0.4499	0.9731
0.1100	0.3451	0.6868	0.4594	0.9746
0.1200	0.3536	0.6792	0.4650	0.9754
0.1300	0.3657	0.6677	0.4726	0.9765
0.1400	0.3735	0.6601	0.4770	0.9772
0.1500	0.3849	0.6491	0.4833	0.9782
0.1600	0.3922	0.6419	0.4869	0.9787
0.1700	0.4029	0.6315	0.4919	0.9795
0.1800	0.4097	0.6246	0.4948	0.9799
0.1900	0.4197	0.6145	0.4988	0.9806
0.2000	0.4291	0.6042	0.5018	0.9811
0.2100	0.4356	0.5978	0.5040	0.9815
0.2200	0.4450	0.5880	0.5066	0.9820
0.2300	0.4511	0.5816	0.5081	0.9823
0.2400	0.4602	0.5722	0.5101	0.9827
0.2500	0.4662	0.5660	0.5112	0.9830
0.2600	0.4751	0.5558	0.5123	0.9833
0.2700	0.4806	0.5491	0.5125	0.9836
0.2800	0.4889	0.5395	0.5130	0.9839
0.2900	0.4945	0.5330	0.5130	0.9841
0.3000	0.5031	0.5239	0.5133	0.9844
0.3100	0.5117	0.5145	0.5131	0.9846
0.3200	0.5169	0.5077	0.5122	0.9848
0.3300	0.5248	0.4971	0.5106	0.9850
0.3400	0.5304	0.4909	0.5099	0.9851
0.3500	0.5387	0.4806	0.5080	0.9854
0.3600	0.5437	0.4742	0.5066	0.9855
0.3700	0.5517	0.4645	0.5043	0.9856
0.3800	0.5573	0.4582	0.5029	0.9857
0.3900	0.5652	0.4483	0.5000	0.9859
0.4000	0.5737	0.4384	0.4970	0.9860
0.4100	0.5788	0.4316	0.4945	0.9861
0.4200	0.5868	0.4212	0.4904	0.9862
0.4300	0.5919	0.4143	0.4875	0.9863
0.4400	0.6004	0.4040	0.4830	0.9864
0.4500	0.6058	0.3970	0.4797	0.9864
0.4600	0.6143	0.3868	0.4748	0.9865
0.4700	0.6196	0.3797	0.4708	0.9866
0.4800	0.6269	0.3685	0.4642	0.9866
0.4900	0.6326	0.3614	0.4600	0.9866
0.5000	0.6404	0.3507	0.4532	0.9867
0.5100	0.6484	0.3391	0.4453	0.9867
0.5200	0.6542	0.3315	0.4400	0.9867
0.5300	0.6627	0.3206	0.4322	0.9867
0.5400	0.6685	0.3134	0.4267	0.9868
0.5500	0.6767	0.3018	0.4174	0.9867
0.5600	0.6821	0.2940	0.4109	0.9867
0.5700	0.6907	0.2818	0.4003	0.9867
0.5800	0.6967	0.2739	0.3933	0.9867
0.5900	0.7064	0.2623	0.3826	0.9867
0.6000	0.7170	0.2506	0.3714	0.9867
0.6100	0.7234	0.2422	0.3630	0.9866
0.6200	0.7328	0.2301	0.3503	0.9866
0.6300	0.7394	0.2217	0.3411	0.9865
0.6400	0.7485	0.2088	0.3265	0.9864
0.6500	0.7542	0.2000	0.3162	0.9864
0.6600	0.7628	0.1869	0.3002	0.9863
0.6700	0.7691	0.1782	0.2894	0.9862
0.6800	0.7795	0.1651	0.2725	0.9861
0.6900	0.7862	0.1564	0.2609	0.9861
0.7000	0.7965	0.1439	0.2438	0.9860
0.7100	0.8070	0.1310	0.2254	0.9858
0.7200	0.8134	0.1226	0.2130	0.9858
0.7300	0.8227	0.1108	0.1952	0.9856
0.7400	0.8291	0.1026	0.1826	0.9855
0.7500	0.8376	0.0909	0.1641	0.9854
0.7600	0.8430	0.0832	0.1515	0.9853
0.7700	0.8519	0.0718	0.1324	0.9852
0.7800	0.8572	0.0647	0.1204	0.9851
0.7900	0.8629	0.0548	0.1031	0.9850
0.8000	0.8717	0.0455	0.0865	0.9849
0.8100	0.8758	0.0400	0.0764	0.9848
0.8200	0.8793	0.0322	0.0621	0.9847
0.8300	0.8822	0.0272	0.0529	0.9846
0.8400	0.8881	0.0210	0.0410	0.9846
0.8500	0.8934	0.0175	0.0343	0.9845
0.8600	0.8963	0.0128	0.0252	0.9844
0.8700	0.9034	0.0103	0.0203	0.9844
0.8800	0.9105	0.0071	0.0141	0.9844
0.8900	0.9132	0.0055	0.0110	0.9843
0.9000	0.9081	0.0034	0.0067	0.9843
0.9100	0.9058	0.0020	0.0040	0.9843
0.9200	0.8906	0.0014	0.0027	0.9843
0.9300	0.8800	0.0007	0.0014	0.9843
0.9400	0.8333	0.0004	0.0008	0.9843
0.9500	0.9091	0.0002	0.0003	0.9843
0.9600	0.8750	0.0001	0.0001	0.9843
0.9700	1.0000	0.0000	0.0000	0.9843
0.9800	1.0000	0.0000	0.0000	0.9843
0.9900	1.0000	0.0000	0.0000	0.9843
