0.0000	0.1610	0.9045	0.2733	0.9117
0.0100	0.2300	0.8685	0.3637	0.9442
0.0200	0.2754	0.8428	0.4152	0.9564
0.0300	0.2952	0.8308	0.4356	0.9605
0.0400	0.3175	0.8151	0.4570	0.9644
0.0500	0.3294	0.8057	0.4676	0.9663
0.0600	0.3449	0.7927	0.4807	0.9685
0.0700	0.3543	0.7846	0.4881	0.9698
0.0800	0.3667	0.7723	0.4973	0.9713
0.0900	0.3746	0.7649	0.5029	0.9722
0.1000	0.3854	0.7538	0.5101	0.9734
0.1100	0.3956	0.7427	0.5162	0.9744
0.1200	0.4021	0.7354	0.5199	0.9751
0.1300	0.4112	0.7243	0.5246	0.9759
0.1400	0.4172	0.7173	0.5276	0.9764
0.1500	0.4255	0.7063	0.5311	0.9771
0.1600	0.4310	0.6991	0.5332	0.9775
0.1700	0.4390	0.6884	0.5361	0.9781
0.1800	0.4441	0.6811	0.5377	0.9785
0.1900	0.4515	0.6703	0.5395	0.9790
0.2000	0.4588	0.6596	0.5412	0.9795
0.2100	0.4637	0.6526	0.5422	0.9798
0.2200	0.4707	0.6416	0.5430	0.9802
0.2300	0.4757	0.6348	0.5438	0.9804
0.2400	0.4827	0.6238	0.5443	0.9808
0.2500	0.4871	0.6166	0.5442	0.9810
0.2600	0.4936	0.6054	0.5438	0.9813
0.2700	0.4980	0.5982	0.5435	0.9815
0.2800	0.5046	0.5870	0.5427	0.9818
0.2900	0.5090	0.5795	0.5419	0.9820
0.3000	0.5151	0.5680	0.5403	0.9822
0.3100	0.5209	0.5564	0.5381	0.9825
0.3200	0.5251	0.5486	0.5366	0.9826
0.3300	0.5309	0.5371	0.5340	0.9828
0.3400	0.5349	0.5291	0.5320	0.9829
0.3500	0.5406	0.5171	0.5286	0.9831
0.3600	0.5447	0.5093	0.5264	0.9832
0.3700	0.5500	0.4966	0.5219	0.9833
0.3800	0.5539	0.4885	0.5192	0.9834
0.3900	0.5595	0.4764	0.5146	0.9835
0.4000	0.5652	0.4638	0.5095	0.9836
0.4100	0.5685	0.4555	0.5058	0.9837
0.4200	0.5735	0.4431	0.4999	0.9837
0.4300	0.5771	0.4348	0.4960	0.9838
0.4400	0.5820	0.4220	0.4893	0.9838
0.4500	0.5856	0.4139	0.4850	0.9839
0.4600	0.5910	0.4015	0.4781	0.9839
0.4700	0.5943	0.3929	0.4730	0.9839
0.4800	0.5996	0.3803	0.4654	0.9840
0.4900	0.6024	0.3719	0.4599	0.9840
0.5000	0.6073	0.3595	0.4516	0.9840
0.5100	0.6126	0.3473	0.4433	0.9840
0.5200	0.6156	0.3389	0.4371	0.9840
0.5300	0.6206	0.3269	0.4282	0.9840
0.5400	0.6232	0.3186	0.4216	0.9840
0.5500	0.6286	0.3062	0.4118	0.9839
0.5600	0.6314	0.2980	0.4049	0.9839
0.5700	0.6354	0.2855	0.3940	0.9839
0.5800	0.6386	0.2775	0.3869	0.9838
0.5900	0.6437	0.2657	0.3762	0.9838
0.6000	0.6481	0.2539	0.3649	0.9838
0.6100	0.6514	0.2463	0.3574	0.9837
0.6200	0.6567	0.2351	0.3462	0.9837
0.6300	0.6602	0.2275	0.3384	0.9837
0.6400	0.6650	0.2165	0.3267	0.9836
0.6500	0.6678	0.2091	0.3185	0.9836
0.6600	0.6724	0.1981	0.3060	0.9835
0.6700	0.6756	0.1910	0.2978	0.9835
0.6800	0.6822	0.1805	0.2855	0.9834
0.6900	0.6847	0.1737	0.2770	0.9834
0.7000	0.6897	0.1634	0.2643	0.9833
0.7100	0.6953	0.1531	0.2510	0.9832
0.7200	0.6987	0.1464	0.2420	0.9832
0.7300	0.7037	0.1366	0.2288	0.9831
0.7400	0.7075	0.1301	0.2198	0.9830
0.7500	0.7128	0.1203	0.2058	0.9830
0.7600	0.7166	0.1138	0.1964	0.9829
0.7700	0.7220	0.1045	0.1825	0.9828
0.7800	0.7250	0.0982	0.1730	0.9828
0.7900	0.7313	0.0891	0.1588	0.9827
0.8000	0.7364	0.0804	0.1450	0.9826
0.8100	0.7413	0.0750	0.1363	0.9825
0.8200	0.7464	0.0670	0.1229	0.9824
0.8300	0.7480	0.0614	0.1134	0.9824
0.8400	0.7545	0.0539	0.1005	0.9823
0.8500	0.7605	0.0490	0.0921	0.9823
0.8600	0.7654	0.0421	0.0798	0.9822
0.8700	0.7688	0.0378	0.0720	0.9821
0.8800	0.7752	0.0316	0.0607	0.9820
0.8900	0.7798	0.0277	0.0535	0.9820
0.9000	0.7858	0.0223	0.0434	0.9819
0.9100	0.7895	0.0176	0.0345	0.9819
0.9200	0.7961	0.0148	0.0290	0.9818
0.9300	0.8016	0.0111	0.0219	0.9818
0.9400	0.8065	0.0088	0.0175	0.9818
0.9500	0.8157	0.0060	0.0119	0.9817
0.9600	0.8147	0.0045	0.0089	0.9817
0.9700	0.8160	0.0025	0.0050	0.9817
0.9800	0.8274	0.0015	0.0029	0.9817
0.9900	0.8319	0.0005	0.0010	0.9816
