0.0000	0.4865	0.9275	0.6382	0.9545
0.0100	0.6050	0.9061	0.7255	0.9703
0.0200	0.6781	0.8898	0.7696	0.9769
0.0300	0.7067	0.8820	0.7846	0.9791
0.0400	0.7369	0.8727	0.7990	0.9810
0.0500	0.7522	0.8673	0.8057	0.9819
0.0600	0.7709	0.8603	0.8131	0.9829
0.0700	0.7812	0.8560	0.8169	0.9834
0.0800	0.7945	0.8501	0.8213	0.9840
0.0900	0.8022	0.8464	0.8237	0.9843
0.1000	0.8126	0.8410	0.8265	0.9847
0.1100	0.8217	0.8361	0.8288	0.9851
0.1200	0.8274	0.8329	0.8301	0.9852
0.1300	0.8349	0.8283	0.8316	0.9855
0.1400	0.8397	0.8253	0.8324	0.9856
0.1500	0.8462	0.8210	0.8334	0.9858
0.1600	0.8502	0.8182	0.8339	0.9859
0.1700	0.8559	0.8141	0.8345	0.9860
0.1800	0.8595	0.8114	0.8348	0.9861
0.1900	0.8646	0.8076	0.8351	0.9862
0.2000	0.8694	0.8038	0.8353	0.9863
0.2100	0.8724	0.8013	0.8353	0.9863
0.2200	0.8767	0.7975	0.8352	0.9864
0.2300	0.8794	0.7950	0.8351	0.9864
0.2400	0.8834	0.7914	0.8349	0.9865
0.2500	0.8859	0.7890	0.8346	0.9865
0.2600	0.8895	0.7854	0.8342	0.9865
0.2700	0.8919	0.7830	0.8339	0.9865
0.2800	0.8953	0.7795	0.8334	0.9865
0.2900	0.8974	0.7771	0.8329	0.9865
0.3000	0.9005	0.7736	0.8323	0.9865
0.3100	0.9036	0.7701	0.8315	0.9865
0.3200	0.9055	0.7678	0.8310	0.9865
0.3300	0.9083	0.7643	0.8301	0.9865
0.3400	0.9101	0.7620	0.8295	0.9864
0.3500	0.9128	0.7585	0.8285	0.9864
0.3600	0.9146	0.7562	0.8279	0.9864
0.3700	0.9171	0.7527	0.8268	0.9864
0.3800	0.9187	0.7504	0.8261	0.9863
0.3900	0.9211	0.7469	0.8249	0.9863
0.4000	0.9235	0.7433	0.8237	0.9862
0.4100	0.9250	0.7409	0.8228	0.9862
0.4200	0.9273	0.7373	0.8215	0.9861
0.4300	0.9288	0.7349	0.8205	0.9861
0.4400	0.9310	0.7311	0.8190	0.9860
0.4500	0.9324	0.7287	0.8180	0.9860
0.4600	0.9345	0.7250	0.8165	0.9859
0.4700	0.9359	0.7225	0.8155	0.9858
0.4800	0.9378	0.7188	0.8138	0.9858
0.4900	0.9391	0.7162	0.8127	0.9857
0.5000	0.9410	0.7123	0.8109	0.9856
0.5100	0.9429	0.7084	0.8090	0.9855
0.5200	0.9441	0.7059	0.8078	0.9855
0.5300	0.9460	0.7019	0.8059	0.9854
0.5400	0.9471	0.6992	0.8045	0.9853
0.5500	0.9489	0.6953	0.8025	0.9852
0.5600	0.9501	0.6925	0.8011	0.9851
0.5700	0.9517	0.6883	0.7989	0.9850
0.5800	0.9528	0.6855	0.7973	0.9849
0.5900	0.9545	0.6812	0.7950	0.9848
0.6000	0.9562	0.6769	0.7926	0.9847
0.6100	0.9572	0.6739	0.7909	0.9846
0.6200	0.9588	0.6693	0.7883	0.9844
0.6300	0.9598	0.6662	0.7865	0.9843
0.6400	0.9612	0.6615	0.7837	0.9842
0.6500	0.9622	0.6583	0.7817	0.9841
0.6600	0.9637	0.6534	0.7788	0.9839
0.6700	0.9646	0.6501	0.7767	0.9838
0.6800	0.9661	0.6448	0.7734	0.9837
0.6900	0.9671	0.6414	0.7712	0.9835
0.7000	0.9685	0.6360	0.7678	0.9834
0.7100	0.9698	0.6303	0.7640	0.9832
0.7200	0.9707	0.6264	0.7614	0.9830
0.7300	0.9721	0.6204	0.7574	0.9828
0.7400	0.9730	0.6163	0.7546	0.9827
0.7500	0.9742	0.6099	0.7502	0.9824
0.7600	0.9751	0.6055	0.7471	0.9823
0.7700	0.9764	0.5986	0.7422	0.9820
0.7800	0.9772	0.5938	0.7387	0.9818
0.7900	0.9784	0.5862	0.7332	0.9815
0.8000	0.9796	0.5784	0.7274	0.9812
0.8100	0.9805	0.5729	0.7232	0.9810
0.8200	0.9816	0.5642	0.7165	0.9807
0.8300	0.9824	0.5582	0.7119	0.9804
0.8400	0.9835	0.5486	0.7044	0.9801
0.8500	0.9843	0.5418	0.6989	0.9798
0.8600	0.9854	0.5310	0.6901	0.9794
0.8700	0.9861	0.5232	0.6837	0.9791
0.8800	0.9871	0.5108	0.6732	0.9785
0.8900	0.9877	0.5020	0.6657	0.9782
0.9000	0.9888	0.4873	0.6529	0.9776
0.9100	0.9898	0.4708	0.6381	0.9769
0.9200	0.9904	0.4586	0.6269	0.9764
0.9300	0.9914	0.4379	0.6075	0.9755
0.9400	0.9920	0.4221	0.5922	0.9748
0.9500	0.9929	0.3944	0.5646	0.9737
0.9600	0.9934	0.3722	0.5416	0.9727
0.9700	0.9943	0.3295	0.4950	0.9709
0.9800	0.9949	0.2913	0.4507	0.9693
0.9900	0.9962	0.1976	0.3298	0.9652
