0.0000	0.4849	0.9095	0.6326	0.9543	1948423.0000	2069662.0000	193840.0000	45296427.0000
0.0100	0.6313	0.8786	0.7347	0.9725	1882123.0000	1099261.0000	260140.0000	46266828.0000
0.0200	0.7327	0.8573	0.7901	0.9803	1836615.0000	670036.0000	305648.0000	46696053.0000
0.0300	0.7613	0.8484	0.8025	0.9819	1817525.0000	569968.0000	324738.0000	46796121.0000
0.0400	0.7868	0.8384	0.8118	0.9832	1796092.0000	486545.0000	346171.0000	46879544.0000
0.0500	0.7986	0.8330	0.8155	0.9837	1784579.0000	449938.0000	357684.0000	46916151.0000
0.0600	0.8124	0.8261	0.8192	0.9842	1769745.0000	408657.0000	372518.0000	46957432.0000
0.0700	0.8199	0.8221	0.8210	0.9845	1761231.0000	386895.0000	381032.0000	46979194.0000
0.0800	0.8293	0.8168	0.8230	0.9848	1749760.0000	360126.0000	392503.0000	47005963.0000
0.0900	0.8347	0.8136	0.8240	0.9850	1742924.0000	345096.0000	399339.0000	47020993.0000
0.1000	0.8418	0.8091	0.8252	0.9852	1733372.0000	325648.0000	408891.0000	47040441.0000
0.1100	0.8481	0.8051	0.8260	0.9853	1724701.0000	308894.0000	417562.0000	47057195.0000
0.1200	0.8519	0.8025	0.8265	0.9854	1719229.0000	298986.0000	423034.0000	47067103.0000
0.1300	0.8570	0.7989	0.8269	0.9855	1711376.0000	285484.0000	430887.0000	47080605.0000
0.1400	0.8602	0.7965	0.8271	0.9856	1706327.0000	277226.0000	435936.0000	47088863.0000
0.1500	0.8647	0.7932	0.8274	0.9857	1699333.0000	265995.0000	442930.0000	47100094.0000
0.1600	0.8673	0.7911	0.8274	0.9857	1694698.0000	259241.0000	447565.0000	47106848.0000
0.1700	0.8711	0.7880	0.8275	0.9858	1688025.0000	249764.0000	454238.0000	47116325.0000
0.1800	0.8735	0.7860	0.8275	0.9858	1683808.0000	243752.0000	458455.0000	47122337.0000
0.1900	0.8770	0.7831	0.8274	0.9859	1677685.0000	235288.0000	464578.0000	47130801.0000
0.2000	0.8802	0.7804	0.8273	0.9859	1671766.0000	227434.0000	470497.0000	47138655.0000
0.2100	0.8823	0.7786	0.8272	0.9859	1667939.0000	222420.0000	474324.0000	47143669.0000
0.2200	0.8852	0.7759	0.8270	0.9859	1662229.0000	215568.0000	480034.0000	47150521.0000
0.2300	0.8871	0.7742	0.8268	0.9860	1658635.0000	211047.0000	483628.0000	47155042.0000
0.2400	0.8898	0.7717	0.8265	0.9860	1653201.0000	204842.0000	489062.0000	47161247.0000
0.2500	0.8915	0.7701	0.8263	0.9860	1649662.0000	200773.0000	492601.0000	47165316.0000
0.2600	0.8940	0.7676	0.8260	0.9860	1644368.0000	195027.0000	497895.0000	47171062.0000
0.2700	0.8956	0.7660	0.8257	0.9860	1640942.0000	191240.0000	501321.0000	47174849.0000
0.2800	0.8979	0.7636	0.8254	0.9860	1635877.0000	185916.0000	506386.0000	47180173.0000
0.2900	0.8994	0.7621	0.8251	0.9860	1632535.0000	182572.0000	509728.0000	47183517.0000
0.3000	0.9016	0.7597	0.8246	0.9860	1627543.0000	177575.0000	514720.0000	47188514.0000
0.3100	0.9038	0.7574	0.8242	0.9860	1622650.0000	172772.0000	519613.0000	47193317.0000
0.3200	0.9051	0.7559	0.8238	0.9860	1619318.0000	169700.0000	522945.0000	47196389.0000
0.3300	0.9072	0.7536	0.8233	0.9860	1614395.0000	165229.0000	527868.0000	47200860.0000
0.3400	0.9084	0.7521	0.8229	0.9860	1611105.0000	162384.0000	531158.0000	47203705.0000
0.3500	0.9103	0.7498	0.8223	0.9860	1606282.0000	158267.0000	535981.0000	47207822.0000
0.3600	0.9116	0.7483	0.8219	0.9860	1603042.0000	155468.0000	539221.0000	47210621.0000
0.3700	0.9134	0.7461	0.8213	0.9860	1598384.0000	151503.0000	543879.0000	47214586.0000
0.3800	0.9146	0.7446	0.8209	0.9859	1595175.0000	148929.0000	547088.0000	47217160.0000
0.3900	0.9164	0.7423	0.8202	0.9859	1590295.0000	145122.0000	551968.0000	47220967.0000
0.4000	0.9181	0.7401	0.8196	0.9859	1585491.0000	141398.0000	556772.0000	47224691.0000
0.4100	0.9192	0.7386	0.8190	0.9859	1582177.0000	139066.0000	560086.0000	47227023.0000
0.4200	0.9209	0.7364	0.8183	0.9859	1577479.0000	135557.0000	564784.0000	47230532.0000
0.4300	0.9220	0.7349	0.8179	0.9858	1574273.0000	133227.0000	567990.0000	47232862.0000
0.4400	0.9236	0.7326	0.8171	0.9858	1569472.0000	129854.0000	572791.0000	47236235.0000
0.4500	0.9246	0.7311	0.8165	0.9858	1566149.0000	127725.0000	576114.0000	47238364.0000
0.4600	0.9261	0.7287	0.8157	0.9857	1561150.0000	124499.0000	581113.0000	47241590.0000
0.4700	0.9272	0.7272	0.8151	0.9857	1557943.0000	122387.0000	584320.0000	47243702.0000
0.4800	0.9287	0.7249	0.8142	0.9857	1552979.0000	119297.0000	589284.0000	47246792.0000
0.4900	0.9297	0.7234	0.8137	0.9857	1549693.0000	117244.0000	592570.0000	47248845.0000
0.5000	0.9312	0.7210	0.8127	0.9856	1544550.0000	114197.0000	597713.0000	47251892.0000
0.5100	0.9326	0.7186	0.8117	0.9856	1539367.0000	111261.0000	602896.0000	47254828.0000
0.5200	0.9335	0.7170	0.8111	0.9855	1536029.0000	109335.0000	606234.0000	47256754.0000
0.5300	0.9350	0.7145	0.8101	0.9855	1530751.0000	106365.0000	611512.0000	47259724.0000
