0.0000	0.1220	0.9276	0.2156	0.8761
0.0100	0.1930	0.9006	0.3178	0.9290
0.0200	0.2429	0.8787	0.3805	0.9475
0.0300	0.2656	0.8671	0.4066	0.9535
0.0400	0.2924	0.8516	0.4353	0.9594
0.0500	0.3074	0.8423	0.4505	0.9623
0.0600	0.3272	0.8292	0.4692	0.9656
0.0700	0.3392	0.8213	0.4802	0.9673
0.0800	0.3551	0.8099	0.4938	0.9695
0.0900	0.3650	0.8027	0.5019	0.9707
0.1000	0.3786	0.7916	0.5122	0.9723
0.1100	0.3912	0.7811	0.5213	0.9737
0.1200	0.3992	0.7742	0.5268	0.9745
0.1300	0.4108	0.7641	0.5343	0.9755
0.1400	0.4180	0.7574	0.5387	0.9762
0.1500	0.4283	0.7471	0.5445	0.9770
0.1600	0.4349	0.7403	0.5479	0.9776
0.1700	0.4445	0.7305	0.5527	0.9783
0.1800	0.4506	0.7242	0.5556	0.9787
0.1900	0.4598	0.7146	0.5595	0.9793
0.2000	0.4688	0.7054	0.5633	0.9799
0.2100	0.4746	0.6989	0.5653	0.9803
0.2200	0.4831	0.6892	0.5680	0.9808
0.2300	0.4887	0.6829	0.5697	0.9811
0.2400	0.4968	0.6729	0.5716	0.9815
0.2500	0.5021	0.6665	0.5728	0.9817
0.2600	0.5101	0.6571	0.5743	0.9821
0.2700	0.5153	0.6506	0.5751	0.9823
0.2800	0.5230	0.6409	0.5760	0.9827
0.2900	0.5281	0.6345	0.5764	0.9829
0.3000	0.5354	0.6246	0.5766	0.9832
0.3100	0.5424	0.6143	0.5761	0.9834
0.3200	0.5472	0.6076	0.5758	0.9836
0.3300	0.5547	0.5978	0.5754	0.9838
0.3400	0.5594	0.5908	0.5747	0.9839
0.3500	0.5664	0.5805	0.5734	0.9841
0.3600	0.5711	0.5736	0.5724	0.9843
0.3700	0.5782	0.5633	0.5706	0.9844
0.3800	0.5827	0.5565	0.5693	0.9845
0.3900	0.5897	0.5462	0.5671	0.9847
0.4000	0.5969	0.5359	0.5648	0.9848
0.4100	0.6014	0.5287	0.5627	0.9849
0.4200	0.6085	0.5179	0.5596	0.9850
0.4300	0.6130	0.5104	0.5570	0.9851
0.4400	0.6200	0.4992	0.5531	0.9852
0.4500	0.6246	0.4920	0.5504	0.9852
0.4600	0.6315	0.4804	0.5457	0.9853
0.4700	0.6361	0.4730	0.5425	0.9854
0.4800	0.6433	0.4616	0.5375	0.9854
0.4900	0.6481	0.4535	0.5336	0.9854
0.5000	0.6548	0.4413	0.5273	0.9855
0.5100	0.6619	0.4289	0.5205	0.9855
0.5200	0.6668	0.4209	0.5161	0.9855
0.5300	0.6734	0.4082	0.5083	0.9855
0.5400	0.6786	0.3996	0.5030	0.9855
0.5500	0.6853	0.3865	0.4942	0.9855
0.5600	0.6903	0.3779	0.4885	0.9855
0.5700	0.6982	0.3649	0.4793	0.9854
0.5800	0.7035	0.3563	0.4730	0.9854
0.5900	0.7106	0.3420	0.4618	0.9854
0.6000	0.7184	0.3278	0.4502	0.9853
0.6100	0.7230	0.3181	0.4418	0.9852
0.6200	0.7313	0.3035	0.4290	0.9852
0.6300	0.7366	0.2938	0.4200	0.9851
0.6400	0.7446	0.2787	0.4056	0.9850
0.6500	0.7508	0.2686	0.3957	0.9849
0.6600	0.7593	0.2533	0.3799	0.9848
0.6700	0.7648	0.2426	0.3684	0.9847
0.6800	0.7723	0.2264	0.3502	0.9846
0.6900	0.7776	0.2156	0.3376	0.9845
0.7000	0.7870	0.1998	0.3188	0.9843
0.7100	0.7949	0.1829	0.2974	0.9841
0.7200	0.8004	0.1717	0.2827	0.9840
0.7300	0.8114	0.1552	0.2605	0.9838
0.7400	0.8187	0.1442	0.2452	0.9837
0.7500	0.8287	0.1276	0.2212	0.9835
0.7600	0.8347	0.1163	0.2042	0.9833
0.7700	0.8434	0.0997	0.1782	0.9831
0.7800	0.8467	0.0889	0.1609	0.9830
0.7900	0.8559	0.0740	0.1362	0.9828
0.8000	0.8630	0.0594	0.1112	0.9826
0.8100	0.8673	0.0505	0.0954	0.9824
0.8200	0.8731	0.0387	0.0740	0.9822
0.8300	0.8796	0.0317	0.0612	0.9821
0.8400	0.8865	0.0225	0.0439	0.9820
0.8500	0.8948	0.0174	0.0341	0.9819
0.8600	0.9039	0.0114	0.0225	0.9818
0.8700	0.9046	0.0083	0.0165	0.9818
0.8800	0.9167	0.0047	0.0093	0.9817
0.8900	0.9228	0.0029	0.0058	0.9817
0.9000	0.9419	0.0014	0.0028	0.9817
0.9100	0.9083	0.0005	0.0011	0.9816
0.9200	0.8679	0.0002	0.0004	0.9816
0.9300	0.9167	0.0001	0.0001	0.9816
0.9400	0.7500	0.0000	0.0000	0.9816
0.9500	1.0000	0.0000	0.0000	0.9816
0.9600	1.0000	0.0000	0.0000	0.9816
0.9700	1.0000	0.0000	0.0000	0.9816
0.9800	1.0000	0.0000	0.0000	0.9816
0.9900	1.0000	0.0000	0.0000	0.9816
